Asset ID,Asset Name,Type,Description,IP Address,MAC Address,Serial Number,Model Number,Status,Decommissioned,Business Criticality,Impact Radius,Resource Group,Vendor,Manufacturer,Device Contact,Country,Site,Region,Business Time Zone,Tags
f9ca180b-e5bb-4583-bab3-e0dfd3d2c15a,Device46,Server,Description of Device46,118.254.230.23,f0:ee:2e:63:6d:9b,SNM4TETJ,ModelCQW3,Inactive,No,Low,Local,Group5,Juniper,Dell,Contact5,USA,Branch Office,North,GMT+1,Tag1
22dfbd14-0774-4eae-a338-70f336550aec,Device47,Router,Description of Device47,67.110.63.71,0e:9d:c5:8c:63:e0,SN4SFM9X,Model4ZAN,Inactive,Yes,Low,Local,Group4,HP,Juniper,Contact3,Canada,Datacenter,West,GMT-5,Tag1
b8c6c451-2691-42cd-9f6a-ccaa9248057d,Device48,Router,Description of Device48,27.177.249.181,32:f8:b1:d8:f7:70,SN2IXVJ8,ModelLXUH,Active,Yes,Low,Local,Group5,Juniper,HP,Contact2,Australia,HQ,West,GMT-8,Tag2
cc3b99ec-da1d-4682-9439-b6b6ac4e7155,Device49,Printer,Description of Device49,20.76.86.173,9e:7d:6a:7d:02:f3,SNI9CQE5,Model3JHL,Inactive,No,Medium,Local,Group2,Juniper,HP,Contact3,Canada,Warehouse,North,GMT+1,Tag1
6f162d80-3ed1-4f48-8fc8-a7fa2074caa8,Device50,Printer,Description of Device50,147.85.210.174,a6:91:0b:60:93:a2,SN97T9UU,ModelYT6A,Active,Yes,Medium,Global,Group3,Dell,IBM,Contact5,USA,Branch Office,East,GMT-8,Tag1
ec18cf3b-dd59-4915-83cb-c6bbaf58beca,Device51,Printer,Description of Device51,89.210.65.134,bf:98:3c:7a:23:bb,SNJLYAYH,ModelHHXL,Inactive,No,Low,Local,Group3,Dell,Cisco,Contact2,UK,Warehouse,East,GMT-8,Tag1
67e7db64-fa30-424d-b8ca-60a0192096a5,Device52,Switch,Description of Device52,180.223.167.155,c4:a9:44:2b:d1:e4,SND2NEBK,ModelCN7J,Inactive,Yes,Low,Global,Group4,HP,Juniper,Contact4,Canada,Branch Office,North,GMT-5,Tag1
c810eaa5-191c-43d6-b16b-3bcbaf85da80,Device53,Router,Description of Device53,127.120.226.177,16:43:e4:b7:5a:a2,SNPU927K,Model5N87,Inactive,No,Low,Global,Group4,Cisco,Juniper,Contact1,USA,HQ,South,GMT+1,Tag1
a65c358c-893b-4c43-9b17-e0ed507b34c6,Device54,Router,Description of Device54,37.36.134.6,33:4f:13:c9:b4:ed,SNPRXHNU,Model64ZZ,Active,No,Medium,Global,Group1,Dell,Dell,Contact3,Australia,Branch Office,South,GMT-8,Tag1
eb351bb8-97b1-4703-bf87-825f373c15d8,Device55,Printer,Description of Device55,214.67.133.240,0f:5c:e9:63:d8:e4,SNUW9IBB,Model7W98,Inactive,Yes,Medium,Global,Group4,Dell,Dell,Contact4,USA,Branch Office,North,GMT-8,Tag2
ab758171-261d-4b72-a921-d3cd06a426ff,Device56,Server,Description of Device56,243.165.124.120,49:aa:5b:05:56:12,SNZC8SRR,ModelPTZT,Active,No,Medium,Local,Group5,Cisco,HP,Contact4,USA,HQ,North,GMT-8,Tag1
a5fa137e-fc6c-42ca-94b9-592a05af06d3,Device57,Router,Description of Device57,170.150.38.98,b2:6c:5d:93:03:23,SNSTXU1E,ModelN9SP,Inactive,Yes,Low,Local,Group3,Dell,Dell,Contact2,UK,Warehouse,North,GMT-5,Tag2
a4d095fc-3178-4b72-916a-48652c18a5b7,Device58,Server,Description of Device58,132.227.211.140,09:c8:ce:d3:44:4b,SNLDCUJT,Model07HD,Inactive,No,Low,Global,Group2,Juniper,Dell,Contact2,Australia,Warehouse,East,GMT+5,Tag1
1f164d27-807b-40dd-922a-6f42729be252,Device59,Firewall,Description of Device59,153.252.45.22,d2:4d:9d:88:84:e9,SNUILIZ7,ModelQW2G,Inactive,Yes,High,Local,Group1,Juniper,Cisco,Contact1,Australia,HQ,West,GMT-8,Tag2
b0d16633-e079-4652-a3cf-3aa683a51a11,Device60,Printer,Description of Device60,40.225.204.6,99:54:c2:47:9b:c4,SN3KLICV,ModelEC9N,Active,No,High,Global,Group5,IBM,HP,Contact4,Germany,Datacenter,West,GMT+5,Tag2
4ca7f6ed-8e6d-4623-b8f3-ba1ed1936d02,Device61,Switch,Description of Device61,173.212.58.70,4d:51:64:0b:94:74,SNAU2WIE,ModelISZT,Active,Yes,High,Global,Group4,Cisco,Cisco,Contact5,UK,Datacenter,West,GMT+5,Tag2
b5093aa1-3e57-4274-95a4-ae308ee579cd,Device62,Server,Description of Device62,171.12.172.255,66:6a:95:8f:4f:08,SNIY522D,ModelBIUP,Active,No,High,Local,Group4,HP,IBM,Contact1,Germany,HQ,East,GMT+1,Tag3
bde53585-feed-4b2f-acde-962f51ee1e0b,Device63,Firewall,Description of Device63,64.82.217.97,bb:93:15:9c:1e:a8,SNB4E6R1,ModelKCJN,Active,Yes,Medium,Global,Group2,IBM,HP,Contact2,UK,Branch Office,North,GMT+5,Tag1
4668c814-2780-4abe-be4b-4f5357d857cb,Device64,Server,Description of Device64,65.152.37.34,9c:c2:d5:c7:af:42,SNRULYIM,ModelEM49,Inactive,No,Low,Global,Group5,HP,Dell,Contact5,Australia,Branch Office,South,GMT+1,Tag3
358b0630-2a21-4f80-9eb2-aa4882087bcc,Device65,Firewall,Description of Device65,235.90.251.129,e9:da:13:7b:86:fe,SNA26HGF,Model3BS8,Inactive,No,Low,Local,Group4,Dell,Juniper,Contact1,USA,Branch Office,South,GMT+5,Tag1
de991471-87e1-4b25-88ad-f6a1111847d9,Device66,Server,Description of Device66,56.26.212.213,13:25:29:91:4e:6c,SN7MSAJV,ModelN4Y6,Active,Yes,Low,Global,Group3,IBM,Cisco,Contact2,Canada,Datacenter,South,GMT-8,Tag1
2013dec0-9c07-433e-a924-ab9a3a69dec1,Device67,Router,Description of Device67,204.193.90.150,3d:77:37:83:10:80,SNA7C7RS,Model4EAX,Inactive,Yes,High,Global,Group1,HP,Juniper,Contact5,UK,Warehouse,East,GMT+5,Tag1
d0a52d53-55e6-41dc-901b-9a0a7793a5a8,Device68,Switch,Description of Device68,45.215.142.187,5f:c7:ce:57:eb:5f,SNQUX7HP,ModelG0TL,Active,No,High,Local,Group4,HP,IBM,Contact3,Australia,Datacenter,South,GMT+1,Tag3
6b93e780-bfc4-47fc-812f-9cbed43609c8,Device69,Router,Description of Device69,228.93.215.174,2d:a6:67:dc:87:df,SNPVUIYD,ModelSQWJ,Inactive,Yes,Low,Global,Group2,Dell,Dell,Contact3,Canada,HQ,North,GMT-8,Tag2
de930ff3-4125-4e6b-934f-ab7816cedd72,Device70,Printer,Description of Device70,12.29.159.4,86:e1:f4:03:86:4c,SNHYQSZJ,ModelI7JU,Active,Yes,High,Local,Group4,Cisco,Dell,Contact4,Canada,Warehouse,South,GMT+5,Tag3
eb6f8256-067f-45ce-861e-214eae0543c4,Device71,Switch,Description of Device71,151.96.69.119,af:20:ae:a0:3e:e1,SNENMMVU,ModelQVBA,Inactive,No,Low,Global,Group3,IBM,Cisco,Contact5,Australia,Branch Office,North,GMT+5,Tag3
15912434-160c-4616-af23-d3fb515f4f70,Device72,Switch,Description of Device72,25.218.31.84,15:f1:ac:67:44:92,SND2H1KC,ModelOH2O,Inactive,Yes,High,Local,Group1,Cisco,IBM,Contact3,Germany,Datacenter,North,GMT+1,Tag3
89b1e98b-001e-4074-9016-1a3e764d0bc6,Device73,Firewall,Description of Device73,231.232.93.142,84:f1:a5:09:6c:4f,SNQUNS7A,ModelT42P,Active,Yes,High,Local,Group3,Juniper,Dell,Contact4,USA,Branch Office,South,GMT-8,Tag3
bd689954-1a92-4b98-a0e5-21616a96b34b,Device74,Router,Description of Device74,253.241.92.99,79:76:f7:a0:bf:9a,SN1BJ0WM,ModelRA68,Active,Yes,High,Global,Group5,HP,Juniper,Contact2,Germany,Warehouse,East,GMT+1,Tag2
42d87854-e93d-4bcf-b853-e4497c31b67c,Device75,Printer,Description of Device75,16.21.124.202,aa:2b:28:38:3a:d9,SNDDO63S,Model18BD,Active,No,Medium,Local,Group1,Cisco,Dell,Contact5,Germany,HQ,West,GMT+1,Tag2
70210d61-00f1-4750-861b-8a56dd4b9160,Device76,Switch,Description of Device76,150.245.10.168,37:76:61:06:fe:e3,SNTVT7X4,Model4ODT,Inactive,No,High,Local,Group3,HP,IBM,Contact2,Canada,HQ,East,GMT-5,Tag1
f98c3a8c-026e-476a-a532-369750e5a4ff,Device77,Switch,Description of Device77,1.96.130.19,52:74:c3:2e:94:1a,SNZ5ELUZ,ModelDG3S,Inactive,Yes,Medium,Global,Group4,Dell,Cisco,Contact1,USA,Warehouse,East,GMT-5,Tag3
0185f0cb-fc9b-4c65-b81b-40b94b0865bb,Device78,Firewall,Description of Device78,249.65.21.111,e1:02:b5:0c:d2:50,SNI147G3,ModelEVCP,Inactive,Yes,High,Global,Group4,Juniper,HP,Contact5,UK,Branch Office,South,GMT-8,Tag1
1c1dc647-d938-4726-921c-1ecca3807a34,Device79,Firewall,Description of Device79,79.249.127.62,2c:25:1a:0f:d6:c1,SNA6C5KK,ModelH7JG,Active,Yes,Low,Global,Group4,Cisco,Dell,Contact3,UK,HQ,North,GMT-5,Tag3
da786e52-cd9e-4817-88f4-27ffe38f3b6b,Device80,Firewall,Description of Device80,245.233.211.162,c7:d3:c8:cd:2f:89,SNFGP38Z,ModelZ9LG,Inactive,No,Medium,Local,Group5,HP,IBM,Contact4,USA,Branch Office,South,GMT+5,Tag1
4ba99f87-e363-4c78-94ff-d6f80e3d6780,Device81,Switch,Description of Device81,32.238.168.206,cc:58:da:ac:82:b4,SNVE4PMA,Model2M7Z,Inactive,Yes,High,Global,Group3,Cisco,IBM,Contact1,Germany,Branch Office,North,GMT+1,Tag1
e01bfed5-1b3a-46da-9036-b5ede6daa0a3,Device82,Switch,Description of Device82,196.74.108.72,02:8a:26:72:56:c5,SNRLXXOX,ModelLP47,Inactive,Yes,Medium,Local,Group2,Juniper,Dell,Contact3,Australia,Warehouse,West,GMT+5,Tag3
5f51f953-2419-4232-8f6c-de049706244c,Device83,Server,Description of Device83,84.74.55.239,e2:07:74:1b:ec:6b,SNDRIYUF,ModelED7S,Active,No,High,Global,Group4,Dell,HP,Contact5,UK,Branch Office,East,GMT+1,Tag3
2d1b9325-618c-4cdb-91d8-2e57d1f174cc,Device84,Printer,Description of Device84,46.253.157.169,b9:44:6c:e1:4a:46,SNNWDFI0,Model5WHX,Inactive,No,Low,Global,Group1,HP,Cisco,Contact2,Australia,Datacenter,South,GMT+5,Tag2
9c38c3d5-c41b-4b23-8b73-516d7e326117,Device85,Router,Description of Device85,200.45.105.0,94:00:e1:30:cd:69,SNWKLW0C,ModelKLN2,Active,No,Low,Global,Group4,Juniper,HP,Contact3,Germany,Warehouse,West,GMT+5,Tag1
73ae5a92-09e3-4a90-aca8-cfdda0065a58,Device86,Server,Description of Device86,56.165.118.172,73:ce:c5:f6:49:6f,SN0ROW60,Model39CM,Inactive,Yes,Medium,Global,Group1,Dell,Juniper,Contact1,Australia,HQ,North,GMT-5,Tag3
db14829a-265b-4b4a-ae29-51279b172206,Device87,Firewall,Description of Device87,70.35.13.248,24:fc:32:8f:1f:ed,SNO4JSDC,ModelQ22S,Inactive,Yes,Low,Local,Group5,IBM,Cisco,Contact1,UK,Branch Office,South,GMT-5,Tag3
497a4eee-2dd9-4ee8-bfa6-688d3c8d5c3c,Device88,Switch,Description of Device88,246.241.218.200,e0:4b:cc:b8:de:cf,SNWSH7ZG,Model70LV,Inactive,Yes,Low,Local,Group1,Juniper,IBM,Contact2,Germany,Datacenter,West,GMT-5,Tag3
c4ee19c9-87e9-4eb0-ab37-a795dfae47da,Device89,Server,Description of Device89,12.232.170.103,5c:ff:77:b0:54:db,SNL5VYBH,ModelEBB4,Inactive,No,High,Local,Group4,Cisco,IBM,Contact2,Australia,Datacenter,North,GMT+1,Tag3
9502a27e-abc1-4e2b-9357-769eb7b837e1,Device90,Server,Description of Device90,100.159.73.183,d7:d1:19:61:40:29,SN8N1CXM,Model4JS9,Inactive,Yes,Medium,Global,Group5,IBM,IBM,Contact4,Australia,Datacenter,East,GMT-5,Tag1
b086a79f-0643-4676-b659-4a01b12c31c0,Device91,Switch,Description of Device91,54.19.237.179,18:0b:32:ed:69:a7,SN2IVWX3,ModelP6YB,Active,Yes,High,Global,Group4,HP,IBM,Contact4,USA,Warehouse,West,GMT-8,Tag1
7d0e6dc2-9f82-49ef-95db-6d2754061c3d,Device92,Printer,Description of Device92,166.23.8.165,b2:2c:3c:8d:64:51,SNZPPKNF,ModelN05B,Active,Yes,High,Local,Group5,Juniper,Juniper,Contact2,Canada,Branch Office,West,GMT-8,Tag2
f710871a-6fb5-476c-9c4e-895f4628b55d,Device93,Printer,Description of Device93,251.184.9.172,11:2c:1b:5a:b2:99,SN66Y0YI,ModelJM34,Inactive,Yes,Medium,Global,Group2,IBM,Dell,Contact4,UK,HQ,East,GMT-8,Tag3
e61006c6-2a39-48ba-a54f-64c992c54e45,Device94,Printer,Description of Device94,253.194.195.96,8d:da:14:05:cd:59,SNI0KPNT,ModelQ8PF,Inactive,Yes,Medium,Local,Group3,Dell,IBM,Contact5,USA,Branch Office,North,GMT-5,Tag2
d9eeae66-8c56-4487-b2ac-9fba54714d90,Device95,Router,Description of Device95,95.224.57.59,bb:8a:d6:ca:2b:d7,SN89DC10,ModelCQZ9,Active,No,High,Local,Group1,IBM,Juniper,Contact1,Germany,Branch Office,East,GMT+5,Tag1
e21f09cb-66cf-43a2-b665-4601bba934bd,Device96,Printer,Description of Device96,12.219.200.92,d4:df:6b:48:22:20,SNO6GNC0,Model4CPT,Inactive,No,Low,Global,Group3,Cisco,Juniper,Contact1,USA,Warehouse,West,GMT+1,Tag2
c9680feb-fe3e-46e4-81e6-045f4ea59594,Device97,Router,Description of Device97,138.95.15.50,f9:21:c3:e5:32:53,SNGN60RT,Model43BQ,Inactive,Yes,Medium,Local,Group1,IBM,HP,Contact4,USA,Warehouse,East,GMT+1,Tag2
cbc7b776-78a5-4b08-975b-4ea88750cca2,Device98,Switch,Description of Device98,229.75.152.218,b4:6c:53:4d:9f:23,SNJALK4F,ModelMI03,Active,Yes,High,Local,Group4,HP,IBM,Contact4,USA,Warehouse,West,GMT-8,Tag1
e712e39f-e0f3-4ac2-ae35-9407bad3c909,Device99,Switch,Description of Device99,94.221.21.128,f5:33:71:84:37:5a,SNSGIF39,ModelCG9O,Active,No,Medium,Global,Group2,IBM,Juniper,Contact3,UK,HQ,West,GMT+1,Tag2
877f6854-bbad-4ce4-89a4-ca0db6de2140,Device100,Switch,Description of Device100,253.136.50.185,07:ce:4e:da:c1:1c,SNEBXFSA,ModelE80D,Active,No,Medium,Local,Group3,IBM,Juniper,Contact4,Germany,Branch Office,West,GMT-5,Tag3
5aacdc91-3875-4d45-b6e0-547b6a802ce0,Device101,Server,Description of Device101,225.65.84.24,01:08:b1:65:4a:e6,SNN09IKM,ModelKQ7J,Active,No,Low,Local,Group3,Dell,HP,Contact3,Canada,Branch Office,North,GMT+1,Tag2
674b0ba1-df32-45dd-8dd4-764aad22ead5,Device102,Printer,Description of Device102,57.240.206.148,74:8a:a8:01:88:e1,SNTDNZQK,ModelHQ73,Active,Yes,High,Global,Group5,Cisco,HP,Contact1,Australia,HQ,East,GMT+1,Tag2
